date,open,max,min,close,turn,volume,dailyreturn
2010-04-02,10.73,12.26,10.73,11.93,706.65,12884300,
2010-04-06,11.44,11.8,11.19,11.55,397.53,7092600,-3.19%
2010-04-07,11.55,12.67,11.29,12.53,486.34,8268700,8.48%
2010-04-08,12.26,12.88,11.81,11.89,380.3,6279400,-5.11%
2010-04-09,11.65,11.95,11.52,11.77,196.32,3427100,-1.01%
2010-04-12,11.67,11.77,11.34,11.42,183.94,3269000,-2.97%
2010-04-13,11.33,11.59,10.3,10.61,179.83,3373800,-7.09%
2010-04-14,10.41,10.52,10.02,10.16,91.48,1821000,-4.24%
2010-04-15,10.16,10.41,10.01,10.1,80.88,1619200,-0.59%
2010-04-16,10.1,10.16,9.71,10.11,72.66,1493400,0.10%
2010-04-19,9.99,10.38,9.87,10.01,69.43,1398400,-0.99%
2010-04-20,10.02,10.11,9.71,9.8,55.12,1148200,-2.10%
2010-04-21,9.81,10.11,9.81,10.11,59.77,1221500,3.16%
2010-04-22,10.1,10.31,9.96,10.13,74.04,1491300,0.20%
2010-04-23,10.13,10.19,9.68,9.73,57.03,1178800,-3.95%
2010-04-26,9.65,9.7,9.09,9.1,75.65,1668900,-6.47%
2010-04-27,9.13,9.15,8.2,8.32,66.33,1617200,-8.57%
2010-04-28,8.17,8.32,8.02,8.16,34.04,852700,-1.92%
2010-04-29,8.18,8.38,8.08,8.08,38.49,952700,-0.98%
2010-04-30,8.01,8.17,7.77,8.15,34.97,900400,0.87%
2010-05-04,8.05,8.19,7.93,8.07,23.07,583900,-0.98%
2010-05-05,7.96,8.39,7.96,8.38,40.39,1006100,3.84%
2010-05-06,8.33,8.41,7.81,7.84,38.07,953000,-6.44%
2010-05-07,7.62,7.67,7.38,7.38,36.74,1002200,-5.87%
2010-05-10,7.32,7.47,6.85,7.03,31.55,904100,-4.74%
2010-05-11,7.16,7.27,6.96,6.99,24.82,713900,-0.57%
2010-05-12,6.91,7.25,6.91,7.21,39.11,1122800,3.15%
2010-05-13,7.31,7.52,7.01,7.45,40.01,1132000,3.33%
2010-05-14,7.34,7.6,7.23,7.54,46.03,1267800,1.21%
2010-05-17,7.42,7.52,6.86,6.86,37.15,1033700,-9.02%
2010-05-18,6.91,7.39,6.57,7.33,53.42,1548200,6.85%
2010-05-19,7.18,7.53,7.18,7.47,60.09,1660500,1.91%
2010-05-20,7.4,7.52,6.99,7.1,53.68,1511800,-4.95%
2010-05-21,6.87,7.35,6.81,7.32,36.48,1045500,3.10%
2010-05-24,7.33,7.72,7.33,7.69,72.75,1968800,5.05%
2010-05-25,7.57,7.77,7.53,7.77,63.93,1713000,1.04%
2010-05-26,7.66,7.82,7.66,7.72,52.06,1373100,-0.64%
2010-05-27,7.7,7.87,7.47,7.83,50.13,1332300,1.42%
2010-05-28,7.88,7.93,7.59,7.63,53.25,1405800,-2.55%
2010-05-31,7.63,7.63,7.63,7.63,0,0,0.00%
2010-06-01,7.24,7.42,6.92,7.03,53.16,1524900,-7.86%
2010-06-02,6.97,7.11,6.87,7.11,26.27,771700,1.14%
2010-06-03,7.17,7.22,7.01,7.01,31.14,893900,-1.41%
2010-06-04,6.95,7.04,6.88,7.01,21.77,639500,0.00%
2010-06-07,6.85,7.2,6.79,7.18,33.2,961700,2.43%
2010-06-08,7.21,7.37,7.12,7.27,37.77,1061200,1.25%
2010-06-09,7.34,7.41,7.26,7.36,39.12,1087000,1.24%
2010-06-10,7.38,7.64,7.32,7.52,46.27,1255500,2.17%
