date,open,max,min,close,turn,volume,dailyreturn
2006-08-01,4.14,4.14,3.56,3.58,3525.56,614436400,
2006-08-02,3.59,3.77,3.58,3.71,1320.56,232650500,3.63%
2006-08-03,3.69,3.78,3.67,3.7,576.99,100498100,-0.27%
2006-08-04,3.71,3.75,3.65,3.67,451.13,79173900,-0.81%
2006-08-07,3.65,3.86,3.62,3.81,729.56,126376500,3.81%
2006-08-08,3.8,3.85,3.78,3.83,410.86,69798400,0.52%
2006-08-09,3.82,3.82,3.71,3.72,329.89,57056800,-2.87%
2006-08-10,3.72,3.76,3.7,3.76,267.73,46474300,1.08%
2006-08-11,3.74,3.76,3.69,3.75,255.45,44381800,-0.27%
2006-08-14,3.76,3.78,3.65,3.67,290.6,50828400,-2.13%
2006-08-15,3.67,3.7,3.63,3.69,151.44,26705700,0.54%
2006-08-16,3.69,3.78,3.67,3.76,331.07,57532300,1.90%
2006-08-17,3.72,3.72,3.67,3.69,130.23,22838300,-1.86%
2006-08-18,3.67,3.71,3.63,3.65,208.43,36958900,-1.08%
2006-08-21,3.56,3.68,3.54,3.65,191.3,34100500,0.00%
2006-08-22,3.63,3.7,3.63,3.65,146.98,25914400,0.00%
2006-08-23,3.68,3.68,3.62,3.63,145.4,25885800,-0.55%
2006-08-24,3.63,3.68,3.61,3.68,118.82,21097000,1.38%
2006-08-25,3.68,3.74,3.66,3.7,259.85,45447800,0.54%
2006-08-28,3.72,3.74,3.67,3.72,240.6,42062700,0.54%
2006-08-29,3.72,3.76,3.68,3.7,292.19,50770800,-0.54%
2006-08-30,3.7,3.76,3.66,3.74,236.5,41243500,1.08%
2006-08-31,3.73,3.74,3.69,3.71,135.62,23663800,-0.80%
2006-09-01,3.71,3.72,3.64,3.65,163.5,28851100,-1.62%
2006-09-04,3.65,3.68,3.64,3.67,88.28,15624000,0.55%
2006-09-05,3.67,3.7,3.64,3.65,153.98,27270800,-0.54%
2006-09-06,3.66,3.67,3.63,3.65,129.53,23027900,0.00%
2006-09-07,3.66,3.67,3.6,3.61,186.3,33313400,-1.10%
2006-09-08,3.63,3.63,3.59,3.62,175.67,31527600,0.28%
2006-09-11,3.63,3.65,3.61,3.63,165.85,29565000,0.28%
2006-09-12,3.65,3.93,3.63,3.88,984,168428600,6.89%
2006-09-13,3.87,4.06,3.85,3.94,1120.14,182869200,1.55%
2006-09-14,3.95,3.99,3.9,3.96,368.44,60552400,0.51%
